passenger_count	trip_distance	RatecodeID	store_and_fwd_flag	payment_type	fare_amount	extra	mta_tax	tip_amount	tolls_amount	improvement_surcharge	total_amount	tpep_pickup_datetime_day	tpep_pickup_datetime_month	tpep_pickup_datetime_year	tpep_pickup_datetime_hour	tpep_pickup_datetime_minute	tpep_dropoff_datetime_day	tpep_dropoff_datetime_month	tpep_dropoff_datetime_year	tpep_dropoff_datetime_hour	tpep_dropoff_datetime_minute
1	1	1	N	1	6.5	1	0.5	1.65	0	0.3	9.95	19	10	2017	17	52	19	10	2017	17	59
2	1.13	1	N	1	10.5	0	0.5	2.82	0	0.3	14.12	25	5	2017	8	43	25	5	2017	8	59
1	1.08	1	N	1	5.5	0	0.5	0.94	0	0.3	7.24	23	12	2017	11	3	23	12	2017	11	7
1	1.01	1	N	1	6	0.5	0.5	1.46	0	0.3	8.76	3	12	2017	1	3	3	12	2017	1	9
1	1.8	1	N	1	8.5	0.5	0.5	1.95	0	0.3	11.75	6	3	2017	22	14	6	3	2017	22	23
1	2	1	N	1	10	0.5	0.5	2.25	0	0.3	13.55	1	8	2017	22	14	1	8	2017	22	28
1	2.03	1	N	2	9	0	0.5	0	0	0.3	9.8	3	1	2017	12	37	3	1	2017	12	53
1	2.3	1	N	2	9.5	0	0.5	0	0	0.3	10.3	4	9	2017	6	21	4	9	2017	6	29
1	2	1	N	1	8.5	0.5	0.5	0	0	0.3	9.8	25	5	2017	5	42	25	5	2017	5	50
1	1.12	1	N	2	12	0	0.5	0	0	0.3	12.8	22	6	2017	12	33	22	6	2017	12	52
1	1.3	1	N	1	6.5	0.5	0.5	1.55	0	0.3	9.35	21	10	2017	20	12	21	10	2017	20	18
4	16.64	2	N	1	52	0	0.5	10	5.76	0.3	68.56	28	4	2017	8	41	28	4	2017	9	24
1	1.12	1	N	1	8	0	0.5	1.76	0	0.3	10.56	6	3	2017	8	48	6	3	2017	8	57
1	2.69	1	N	1	14	0.5	0.5	1.53	0	0.3	16.83	24	9	2017	0	19	24	9	2017	0	37
1	1.3	1	N	1	7.5	0.5	0.5	1	0	0.3	9.8	3	11	2017	21	33	3	11	2017	21	42
1	1.1	1	N	1	7	1	0.5	2.6	0	0.3	11.4	18	12	2017	17	55	18	12	2017	18	3
1	1.15	1	N	2	14	1	0.5	0	0	0.3	15.8	28	11	2017	18	24	28	11	2017	18	47
1	0.4	1	N	1	4	0.5	0.5	1.33	0	0.3	6.63	24	7	2017	22	7	24	7	2017	22	10
1	3.04	1	N	1	16.5	0	0.5	3.46	0	0.3	20.76	13	3	2017	15	38	13	3	2017	16	3
1	2.42	1	N	1	11	0	0.5	2.36	0	0.3	14.16	24	6	2017	12	14	24	6	2017	12	28
1	0.7	1	N	1	4.5	0	0.5	1.05	0	0.3	6.35	3	10	2017	14	11	3	10	2017	14	14
1	2.4	1	N	2	13.5	0	0.5	0	0	0.3	14.3	7	3	2017	15	46	7	3	2017	16	5
1	1.06	1	N	2	7	0	0.5	0	0	0.3	7.8	10	2	2017	15	55	10	2	2017	16	3
2	19.26	2	N	1	52	0	0.5	10	5.76	0.3	68.56	9	8	2017	12	52	9	8	2017	13	36
1	0.7	1	N	1	5.5	0.5	0.5	2	0	0.3	8.8	26	3	2017	21	38	26	3	2017	21	43
1	1.3	1	N	2	7	0.5	0.5	0	0	0.3	8.3	8	5	2017	23	11	8	5	2017	23	18
1	0.74	1	N	2	4	0.5	0.5	0	0	0.3	5.3	3	9	2017	22	32	3	9	2017	22	34
1	0.8	1	N	1	6	0	0.5	1.35	0	0.3	8.15	5	6	2017	9	34	5	6	2017	9	41
2	1.3	1	N	2	7.5	0	0.5	0	0	0.3	8.3	25	3	2017	13	10	25	3	2017	13	18
1	1.58	1	N	1	9	0.5	0.5	1.5	0	0.3	11.8	5	9	2017	20	4	5	9	2017	20	14
4	1.1	1	N	2	7	0.5	0.5	0	0	0.3	8.3	18	3	2017	22	49	18	3	2017	22	57
3	1.7	1	N	2	8.5	0.5	0.5	0	0	0.3	9.8	25	9	2017	23	45	25	9	2017	23	55
1	18.65	2	N	1	52	0	0.5	10.56	0	0.3	63.36	25	6	2017	22	49	25	6	2017	23	45
1	1.47	1	N	1	8	0.5	0.5	1.2	0	0.3	10.5	26	8	2017	22	32	26	8	2017	22	42
2	3.5	1	N	2	14	0.5	0.5	0	0	0.3	15.3	15	10	2017	21	23	15	10	2017	21	38
1	3.6	1	N	1	14	0.5	0.5	3.05	0	0.3	18.35	16	7	2017	21	32	16	7	2017	21	45
1	1.3	1	N	1	9	0	0.5	1.95	0	0.3	11.75	21	12	2017	12	51	21	12	2017	13	2
1	11.2	1	N	1	31.5	0.5	0.5	0.01	0	0.3	32.81	14	8	2017	2	41	14	8	2017	2	59
1	2.8	1	N	2	10.5	0.5	0.5	0	0	0.3	11.8	18	3	2017	20	3	18	3	2017	20	13
1	0.2	1	N	2	3.5	0.5	0.5	0	0	0.3	4.8	11	12	2017	20	32	11	12	2017	20	34
6	10.95	1	N	1	33.5	0	0.5	6.86	0	0.3	41.16	10	7	2017	6	15	10	7	2017	6	41
1	8.1	1	N	1	27.5	0	0.5	5	5.76	0.3	39.06	7	7	2017	10	12	7	7	2017	10	40
1	5.21	1	N	1	25	0	0.5	6.45	0	0.3	32.25	14	6	2017	15	4	14	6	2017	15	42
1	0.7	1	N	1	6.5	0	0.5	1.1	0	0.3	8.4	27	11	2017	15	18	27	11	2017	15	25
1	0.43	1	N	1	5	0	0.5	1.74	0	0.3	7.54	6	12	2017	15	18	6	12	2017	15	22
1	1.4	1	N	2	8.5	1	0.5	0	0	0.3	10.3	25	4	2017	16	3	25	4	2017	16	14
1	3.7	1	N	1	13.5	0.5	0.5	2.95	0	0.3	17.75	28	1	2017	2	46	28	1	2017	3	0
2	0.8	1	N	2	6	0	0.5	0	0	0.3	6.8	16	9	2017	17	54	16	9	2017	18	1
2	0.43	1	N	2	3.5	0.5	0.5	0	0	0.3	4.8	7	11	2017	6	0	7	11	2017	6	1
1	0.91	1	N	1	6.5	1	0.5	2.08	0	0.3	10.38	28	7	2017	18	53	28	7	2017	19	0
3	1.4	1	N	1	7	0.5	0.5	1.5	0	0.3	9.8	17	1	2017	23	59	18	1	2017	0	5
1	0.48	1	N	2	4	0.5	0.5	0	0	0.3	5.3	18	10	2017	20	21	18	10	2017	20	23
1	1.51	1	N	1	8.5	0	0.5	2.79	0	0.3	12.09	6	1	2017	12	48	6	1	2017	12	59
1	16.38	1	N	1	51	0.5	0.5	11.61	5.76	0.3	69.67	5	12	2017	21	26	5	12	2017	22	15
5	0.46	1	N	1	4	0	0.5	0.96	0	0.3	5.76	5	2	2017	11	30	5	2	2017	11	34
1	0.53	1	N	1	4	0.5	0.5	1.06	0	0.3	6.36	11	7	2017	0	27	11	7	2017	0	30
1	1.34	1	N	1	9	0	0.5	1.75	0	0.3	11.55	1	5	2017	12	45	1	5	2017	12	57
1	3.4	1	N	2	16.5	1	0.5	0	0	0.3	18.3	14	8	2017	16	0	14	8	2017	16	24
1	1.6	1	N	1	12.5	0	0.5	3.99	0	0.3	17.29	31	3	2017	11	11	31	3	2017	11	30
2	0.87	1	N	2	8.5	1	0.5	0	0	0.3	10.3	25	10	2017	16	39	25	10	2017	16	51
2	0.76	1	N	1	5	0.5	0.5	1	0	0.3	7.3	26	7	2017	21	13	26	7	2017	21	17
6	5.02	1	N	1	23	0	0.5	3	0	0.3	26.8	22	3	2017	9	15	22	3	2017	9	50
1	2.72	1	N	2	11.5	0.5	0.5	0	0	0.3	12.8	30	4	2017	1	34	30	4	2017	1	47
1	1.1	1	N	2	7	0	0.5	0	0	0.3	7.8	14	11	2017	15	42	14	11	2017	15	50
3	1.39	1	N	2	9	0.5	0.5	0	0	0.3	10.3	29	4	2017	20	52	29	4	2017	21	3
3	0.67	1	N	2	5.5	0	0.5	0	0	0.3	6.3	3	10	2017	13	35	3	10	2017	13	40
2	1.02	1	N	1	5	0.5	0.5	1.26	0	0.3	7.56	4	7	2017	1	15	4	7	2017	1	19
1	0.64	1	N	1	5	1	0.5	1.36	0	0.3	8.16	15	6	2017	17	27	15	6	2017	17	32
1	0.8	1	N	1	5.5	1	0.5	1.25	0	0.3	8.55	6	3	2017	19	3	6	3	2017	19	9
1	1.7	1	N	2	10.5	0	0.5	0	0	0.3	11.3	13	12	2017	13	6	13	12	2017	13	20
1	0.6	1	N	2	11	0.5	0.5	0	0	0.3	12.3	21	6	2017	20	19	21	6	2017	20	36
1	1.71	1	N	1	9	1	0.5	2.16	0	0.3	12.96	17	1	2017	16	22	17	1	2017	16	33
1	0.6	1	N	1	4	0	0.5	1	0	0.3	5.8	10	10	2017	15	45	10	10	2017	15	46
1	0.9	1	N	1	5.5	0	0.5	1	0	0.3	7.3	22	7	2017	18	14	22	7	2017	18	18
1	0.8	1	N	2	5	0	0.5	0	0	0.3	5.8	5	2	2017	14	15	5	2	2017	14	19
2	1.32	1	N	1	7	0.5	0.5	1.66	0	0.3	9.96	27	10	2017	0	16	27	10	2017	0	24
1	5	1	N	2	24	0	0.5	0	0	0.3	24.8	2	9	2017	16	3	2	9	2017	16	37
1	1.24	1	N	1	12	0	0.5	2.56	0	0.3	15.36	16	5	2017	12	25	16	5	2017	12	44
5	1.66	1	N	1	8	0.5	0.5	1.86	0	0.3	11.16	20	3	2017	0	22	20	3	2017	0	31
1	9.9	1	N	1	28.5	0.5	0.5	5	0	0.3	34.8	26	12	2017	22	51	26	12	2017	23	10
1	0.76	1	N	2	5.5	0.5	0.5	0	0	0.3	6.8	13	3	2017	20	31	13	3	2017	20	36
1	2.16	1	N	1	14.5	0	0.5	1.53	0	0.3	16.83	13	8	2017	12	38	13	8	2017	12	59
1	0.48	1	N	2	4	1	0.5	0	0	0.3	5.8	17	4	2017	19	36	17	4	2017	19	39
1	2.11	1	N	1	13.5	0	0.5	2.86	0	0.3	17.16	7	2	2017	8	50	7	2	2017	9	10
5	2.17	1	N	1	11.5	0	0.5	2.46	0	0.3	14.76	7	11	2017	7	17	7	11	2017	7	32
5	1.46	1	N	1	9	0	0.5	0.98	0	0.3	10.78	1	12	2017	13	23	1	12	2017	13	35
1	2.2	1	N	2	10	1	0.5	0	0	0.3	11.8	16	8	2017	17	5	16	8	2017	17	17
1	0.6	1	N	1	5.5	0	0.5	0.95	0	0.3	7.25	27	7	2017	11	59	27	7	2017	12	5
1	0.64	1	N	1	4.5	0	0.5	1	0	0.3	6.3	1	2	2017	14	15	1	2	2017	14	19
1	6.1	1	N	1	22.5	0.5	0.5	2.5	0	0.3	26.3	5	1	2017	21	11	5	1	2017	21	35
5	1.39	1	N	2	8	1	0.5	0	0	0.3	9.8	15	11	2017	19	54	15	11	2017	20	3
1	1.5	1	N	1	10	1	0.5	1	0	0.3	12.8	18	10	2017	19	50	18	10	2017	20	5
1	1.9	1	N	1	16.5	0	0.5	3.45	0	0.3	20.75	15	11	2017	9	22	15	11	2017	9	48
1	1.18	1	N	1	7	0	0.5	1.56	0	0.3	9.36	14	11	2017	8	47	14	11	2017	8	56
2	1.36	1	N	2	7	0	0.5	0	0	0.3	7.8	29	12	2017	10	7	29	12	2017	10	15
4	2.26	1	N	2	9.5	0.5	0.5	0	0	0.3	10.8	8	2	2017	23	0	8	2	2017	23	10
1	3.4	1	N	1	12.5	0.5	0.5	3.85	5.54	0.3	23.19	29	1	2017	23	4	29	1	2017	23	15
1	1.58	1	N	1	9	0.5	0.5	2.58	0	0.3	12.88	19	1	2017	22	32	19	1	2017	22	43
1	0.99	1	N	2	6	0.5	0.5	0	0	0.3	7.3	6	12	2017	0	34	6	12	2017	0	39
6	0.54	1	N	1	5.5	0	0.5	1.58	0	0.3	7.88	5	7	2017	14	3	5	7	2017	14	9
2	16.32	2	N	1	52	0	0.5	11.71	5.76	0.3	70.27	20	11	2017	5	44	20	11	2017	6	16
2	1.57	1	N	1	7	0.5	0.5	2	0	0.3	10.3	18	9	2017	22	55	18	9	2017	23	2
1	2.2	1	N	1	9.5	0	0.5	1	0	0.3	11.3	10	12	2017	12	44	10	12	2017	12	53
1	0.53	1	N	2	5	0	0.5	0	0	0.3	5.8	3	3	2017	13	7	3	3	2017	13	12
6	1.52	1	N	1	11.5	0	0.5	2.46	0	0.3	14.76	14	6	2017	9	44	14	6	2017	10	2
1	1.75	1	N	1	10	1	0.5	1.2	0	0.3	13	14	2	2017	9	7	14	2	2017	9	21
1	4.4	1	N	2	18.5	0.5	0.5	0	0	0.3	19.8	17	3	2017	20	6	17	3	2017	20	31
1	2.7	1	N	1	11.5	0.5	0.5	2.55	0	0.3	15.35	3	9	2017	1	15	3	9	2017	1	27
1	1.22	1	N	2	5.5	0.5	0.5	0	0	0.3	6.8	29	1	2017	0	39	29	1	2017	0	43
1	0.8	1	N	2	6	1	0.5	0	0	0.3	7.8	20	10	2017	19	40	20	10	2017	19	47
1	5.67	1	N	1	18.5	1	0.5	4.06	0	0.3	24.36	7	3	2017	18	57	7	3	2017	19	14
1	4	1	N	1	21.5	0	0.5	5.55	0	0.3	27.85	10	8	2017	12	19	10	8	2017	12	48
1	1.6	1	N	2	11	1	0.5	0	0	0.3	12.8	25	10	2017	15	59	25	10	2017	16	15
1	1.95	1	N	1	11	0	0.5	2.36	0	0.3	14.16	25	10	2017	15	59	25	10	2017	16	14
3	1.58	1	N	2	7	0.5	0.5	0	0	0.3	8.3	1	9	2017	0	25	1	9	2017	0	31
1	1	1	N	1	7	0	0.5	1.56	0	0.3	9.36	9	6	2017	10	11	9	6	2017	10	19
1	1.52	1	N	1	9.5	1	0.5	2.26	0	0.3	13.56	20	1	2017	18	42	20	1	2017	18	56
1	2.7	1	N	1	13.5	1	0.5	1.45	0	0.3	16.75	14	11	2017	18	44	14	11	2017	19	1
1	1.1	1	N	1	6.5	0.5	0.5	1.5	0	0.3	9.3	20	7	2017	23	24	20	7	2017	23	30
1	1.3	1	N	2	7	0	0.5	0	0	0.3	7.8	5	2	2017	10	58	5	2	2017	11	5
3	3.92	1	N	2	14.5	0.5	0.5	0	0	0.3	15.8	26	8	2017	3	23	26	8	2017	3	36
1	1.3	1	N	1	7.5	0.5	0.5	1	0	0.3	9.8	26	10	2017	22	15	26	10	2017	22	22
1	3.1	1	N	1	10.5	0.5	0.5	2.95	0	0.3	14.75	6	7	2017	2	6	6	7	2017	2	14
1	0.73	1	N	1	5	0.5	0.5	1.58	0	0.3	7.88	15	7	2017	23	48	15	7	2017	23	53
1	1.5	1	N	1	8	0	0.5	1.75	0	0.3	10.55	8	7	2017	10	57	8	7	2017	11	5
1	1.97	1	N	2	11	0	0.5	0	0	0.3	11.8	16	6	2017	13	52	16	6	2017	14	5
1	1	1	N	2	5.5	0	0.5	0	0	0.3	6.3	11	4	2017	7	10	11	4	2017	7	15
1	0.8	1	N	1	6	0	0.5	1.35	0	0.3	8.15	18	4	2017	10	33	18	4	2017	10	40
1	17.63	2	N	1	52	0	0.5	7	5.54	0.3	65.34	11	2	2017	17	32	11	2	2017	18	33
1	1.61	1	N	2	11	0	0.5	0	0	0.3	11.8	9	5	2017	15	0	9	5	2017	15	16
5	1.06	1	N	1	5.5	1	0.5	2	0	0.3	9.3	10	3	2017	19	27	10	3	2017	19	31
5	1.56	1	N	1	8	0	0.5	1.76	0	0.3	10.56	28	8	2017	15	32	28	8	2017	15	41
2	1.78	1	N	2	8.5	0.5	0.5	0	0	0.3	9.8	21	10	2017	1	51	21	10	2017	1	59
1	4.4	1	N	2	17.5	0	0.5	0	0	0.3	18.3	17	5	2017	9	39	17	5	2017	10	0
6	0.43	1	N	2	7.5	0	0.5	0	0	0.3	8.3	24	6	2017	19	1	24	6	2017	19	11
1	0.9	1	N	1	6.5	0	0.5	2.19	0	0.3	9.49	6	4	2017	13	3	6	4	2017	13	11
1	1.58	1	N	1	9	0	0.5	2.45	0	0.3	12.25	11	5	2017	9	43	11	5	2017	9	54
1	1.24	1	N	2	15	1	0.5	0	0	0.3	16.8	26	12	2017	17	38	26	12	2017	18	3
1	0.55	1	N	2	5.5	0	0.5	0	0	0.3	6.3	11	4	2017	14	49	11	4	2017	14	55
1	1.3	1	N	3	3	0	0.5	0	0	0.3	3.8	28	1	2017	12	30	28	1	2017	12	31
6	6.12	1	N	1	25	0	0.5	2	0	0.3	27.8	27	11	2017	7	29	27	11	2017	7	59
1	3	1	N	1	19	0	0.5	3.95	0	0.3	23.75	27	6	2017	10	48	27	6	2017	11	18
1	1.42	1	N	2	9.5	0	0.5	0	0	0.3	10.3	4	10	2017	15	6	4	10	2017	15	20
1	0.9	1	N	1	6.5	0	0.5	1.7	0	0.3	9	5	10	2017	8	34	5	10	2017	8	41
2	0.3	1	N	2	4	0	0.5	0	0	0.3	4.8	23	12	2017	18	11	23	12	2017	18	14
1	0.5	1	N	2	4.5	0	0.5	0	0	0.3	5.3	26	3	2017	14	45	26	3	2017	14	48
1	0.43	1	N	2	3.5	0	0.5	0	0	0.3	4.3	22	5	2017	7	20	22	5	2017	7	21
1	1.5	1	N	2	7.5	0.5	0.5	0	0	0.3	8.8	26	3	2017	1	26	26	3	2017	1	33
1	1.2	1	N	1	6.5	1	0.5	1.66	0	0.3	9.96	2	2	2017	16	21	2	2	2017	16	28
1	6	1	N	1	20.5	0	0.5	4.25	0	0.3	25.55	18	6	2017	15	43	18	6	2017	16	3
1	6.23	1	N	1	22.5	0.5	0.5	4.76	0	0.3	28.56	27	11	2017	21	55	27	11	2017	22	23
1	9.1	1	N	1	30.5	1	0.5	6.5	5.76	0.3	44.56	19	4	2017	18	45	19	4	2017	19	24
1	1	1	N	1	6.5	0	0.5	1.45	0	0.3	8.75	19	2	2017	10	53	19	2	2017	11	0
1	0.2	1	N	2	3	0.5	0.5	0	0	0.3	4.3	23	3	2017	21	33	23	3	2017	21	34
1	1.52	1	N	2	8	0	0.5	0	0	0.3	8.8	21	4	2017	6	28	21	4	2017	6	36
1	1.5	1	N	2	7.5	0	0.5	0	0	0.3	8.3	27	3	2017	15	36	27	3	2017	15	44
1	2.43	1	N	1	9.5	0.5	0.5	0	0	0.3	10.8	4	8	2017	1	31	4	8	2017	1	40
1	3.65	1	N	1	18.5	0	0.5	3.86	0	0.3	23.16	17	8	2017	10	8	17	8	2017	10	33
1	2.9	1	Y	2	14	0	0.5	0	0	0.3	14.8	17	7	2017	11	38	17	7	2017	11	58
1	10.9	1	N	1	31	0.5	0.5	5.75	0	0.3	38.05	27	2	2017	21	4	27	2	2017	21	24
1	4.1	1	N	1	15	0	0.5	3.15	0	0.3	18.95	30	10	2017	6	28	30	10	2017	6	43
1	2.46	1	N	2	10	0.5	0.5	0	0	0.3	11.3	21	7	2017	3	39	21	7	2017	3	48
4	0.3	1	N	2	4	0.5	0.5	0	0	0.3	5.3	16	2	2017	22	44	16	2	2017	22	47
1	1.9	1	N	2	9.5	0	0.5	0	0	0.3	10.3	25	3	2017	14	11	25	3	2017	14	23
1	1.2	1	N	1	9	0.5	0.5	5	0	0.3	15.3	9	12	2017	20	18	9	12	2017	20	30
3	15.62	1	N	1	44.5	0	0.5	0	0	0.3	45.3	28	8	2017	10	14	28	8	2017	10	48
2	1.6	1	N	2	11	0	0.5	0	0	0.3	11.8	3	10	2017	15	54	3	10	2017	16	10
1	1.1	1	N	1	9.5	0	0.5	2.05	0	0.3	12.35	31	1	2017	14	26	31	1	2017	14	39
1	9.4	1	N	1	28.5	0.5	0.5	5	5.54	0.3	40.34	3	3	2017	0	38	3	3	2017	1	1
1	3.82	1	N	1	18.5	1	0.5	4	0	0.3	24.3	17	2	2017	19	6	17	2	2017	19	33
1	1.53	1	N	2	9	0.5	0.5	0	0	0.3	10.3	9	12	2017	23	15	9	12	2017	23	25
1	0.8	1	N	2	5.5	0	0.5	0	0	0.3	6.3	18	6	2017	13	45	18	6	2017	13	51
1	0.96	1	N	1	10	1	0.5	2.36	0	0.3	14.16	11	4	2017	17	44	11	4	2017	18	0
2	2.6	1	N	1	16.5	0	0.5	3.45	0	0.3	20.75	28	4	2017	11	45	28	4	2017	12	11
2	3.26	1	N	1	17	1	0.5	0.2	0	0.3	19	24	4	2017	18	14	24	4	2017	18	38
1	0.3	1	N	1	3.5	0	0.5	1.05	0	0.3	5.35	29	4	2017	15	15	29	4	2017	15	17
1	0.31	1	N	1	3.5	0	0.5	0.86	0	0.3	5.16	20	1	2017	9	14	20	1	2017	9	16
1	18.6	2	N	1	52	0	0.5	11.7	5.76	0.3	70.26	20	4	2017	6	25	20	4	2017	7	22
2	15.6	1	N	1	43	0	0.5	5	5.76	0.3	54.56	10	12	2017	13	35	10	12	2017	14	2
1	1.64	1	N	1	8	1	0.5	2.45	0	0.3	12.25	12	7	2017	17	44	12	7	2017	17	52
1	3.2	1	N	1	13.5	0.5	0.5	2.95	0	0.3	17.75	27	8	2017	20	13	27	8	2017	20	29
6	1.02	1	N	2	6.5	0	0.5	0	0	0.3	7.3	15	8	2017	12	0	15	8	2017	12	7
1	19.53	2	N	1	52	0	0.5	10.56	0	0.3	63.36	7	5	2017	12	11	7	5	2017	13	13
1	1.4	1	N	1	7	0	0.5	1.55	0	0.3	9.35	18	10	2017	14	35	18	10	2017	14	42
1	1.28	1	N	2	6.5	0	0.5	0	0	0.3	7.3	3	8	2017	8	3	3	8	2017	8	9
1	1.04	1	N	1	6	0	0.5	1.36	0	0.3	8.16	22	8	2017	13	23	22	8	2017	13	29
1	3.52	1	N	1	15.5	0.5	0.5	5.04	0	0.3	21.84	9	8	2017	23	17	9	8	2017	23	39
1	7.97	1	N	2	27.5	1	0.5	0	0	0.3	29.3	22	6	2017	18	36	22	6	2017	19	7
1	2.66	1	N	1	14	1	0.5	3.16	0	0.3	18.96	6	7	2017	19	35	6	7	2017	19	53
1	3.4	1	N	2	13.5	0	0.5	0	0	0.3	14.3	15	2	2017	6	42	15	2	2017	6	58
1	10.12	1	N	1	31	0.5	0.5	7.61	5.76	0.3	45.67	16	5	2017	21	28	16	5	2017	21	58
1	6.1	1	N	1	19.5	0	0.5	4.05	0	0.3	24.35	16	1	2017	12	4	16	1	2017	12	20
1	1.6	1	N	1	7.5	0.5	0.5	1.75	0	0.3	10.55	19	1	2017	0	36	19	1	2017	0	43
3	1	1	N	1	9	0	0.5	1.8	0	0.3	11.6	23	7	2017	16	8	23	7	2017	16	20
1	0.7	1	N	2	6.5	0.5	0.5	0	0	0.3	7.8	3	11	2017	23	7	3	11	2017	23	14
1	8.5	1	N	2	31	0	0.5	0	0	0.3	31.8	27	8	2017	14	22	27	8	2017	14	58
1	1.38	1	N	2	7	0.5	0.5	0	0	0.3	8.3	5	4	2017	21	38	5	4	2017	21	45
2	1.11	1	N	2	7	0	0.5	0	0	0.3	7.8	11	1	2017	9	45	11	1	2017	9	53
3	1.6	1	N	2	13	0	0.5	0	0	0.3	13.8	10	6	2017	18	4	10	6	2017	18	24
1	4.2	1	N	1	25	0	0.5	5.16	0	0.3	30.96	3	11	2017	11	10	3	11	2017	11	51
1	1.91	1	N	2	13	0	0.5	0	0	0.3	13.8	11	9	2017	9	24	11	9	2017	9	43
1	5.45	1	N	1	22	0	0.5	1	5.54	0.3	29.34	18	1	2017	15	59	18	1	2017	16	32
1	2.66	1	N	1	10	0	0.5	1	0	0.3	11.8	4	5	2017	9	52	4	5	2017	10	2
5	1.5	1	N	1	10	0	0.5	2.16	0	0.3	12.96	20	7	2017	12	51	20	7	2017	13	6
1	1.67	1	N	1	10.5	1	0.5	3.08	0	0.3	15.38	15	2	2017	16	48	15	2	2017	17	3
5	1.11	1	N	2	7.5	0	0.5	0	0	0.3	8.3	29	3	2017	12	25	29	3	2017	12	34
1	1.41	1	N	2	10	0	0.5	0	0	0.3	10.8	9	4	2017	11	51	9	4	2017	12	5
1	1.98	1	N	2	11	1	0.5	0	0	0.3	12.8	23	5	2017	19	14	23	5	2017	19	28
1	1.3	1	N	2	7.5	0.5	0.5	0	0	0.3	8.8	23	2	2017	20	58	23	2	2017	21	7
1	1.1	1	N	1	6	0.5	0.5	1	0	0.3	8.3	6	12	2017	2	10	6	12	2017	2	15
1	1.06	1	N	1	8.5	0	0.5	0.93	0	0.3	10.23	17	4	2017	8	40	17	4	2017	8	51
1	1.43	1	N	2	8	0	0.5	0	0	0.3	8.8	23	4	2017	12	55	23	4	2017	13	4
4	0.9	1	N	1	5.5	0	0.5	1.85	0	0.3	8.15	26	3	2017	10	36	26	3	2017	10	41
2	1.49	1	N	2	6.5	0.5	0.5	0	0	0.3	7.8	22	3	2017	1	39	22	3	2017	1	44
1	4.42	1	N	2	16	1	0.5	0	0	0.3	17.8	13	3	2017	19	28	13	3	2017	19	46
1	1.78	1	N	2	12	0	0.5	0	0	0.3	12.8	7	1	2017	15	5	7	1	2017	15	22
1	1.62	1	N	2	11	0	0.5	0	0	0.3	11.8	8	8	2017	13	20	8	8	2017	13	36
1	2.17	1	N	1	10.5	1	0.5	1.5	0	0.3	13.8	25	5	2017	18	21	25	5	2017	18	33
1	2.1	1	N	1	8.5	1	0.5	2.05	0	0.3	12.35	23	10	2017	18	58	23	10	2017	19	7
1	1.07	1	N	2	10	0	0.5	0	0	0.3	10.8	17	6	2017	18	43	17	6	2017	18	58
1	2.1	1	N	2	17	0	0.5	0	0	0.3	17.8	24	5	2017	10	45	24	5	2017	11	12
2	1	1	N	2	8.5	1	0.5	0	0	0.3	10.3	22	5	2017	17	57	22	5	2017	18	9
1	7.06	1	N	2	0	0	0	0	0	0	0	20	12	2017	16	6	20	12	2017	16	47
1	3.1	1	N	1	15	0	0.5	3.15	0	0.3	18.95	26	9	2017	14	55	26	9	2017	15	15
1	1.2	1	N	2	7.5	0	0.5	0	0	0.3	8.3	29	10	2017	15	39	29	10	2017	15	48
1	0.8	1	N	1	8.5	0	0.5	1.85	0	0.3	11.15	10	11	2017	9	52	10	11	2017	10	4
1	1.42	1	N	2	6.5	0	0.5	0	0	0.3	7.3	26	3	2017	6	1	26	3	2017	6	7
1	1.1	1	N	2	7	1	0.5	0	0	0.3	8.8	30	3	2017	18	28	30	3	2017	18	36
1	1.06	1	N	1	6.5	0	0.5	2.19	0	0.3	9.49	22	7	2017	10	47	22	7	2017	10	53
1	1.4	1	N	1	8.5	0	0.5	1.5	0	0.3	10.8	27	6	2017	6	27	27	6	2017	6	38
1	4.3	1	N	1	18.5	1	0.5	4.05	0	0.3	24.35	3	4	2017	18	57	3	4	2017	19	24
3	2.7	1	N	2	14.5	1	0.5	0	0	0.3	16.3	30	3	2017	18	46	30	3	2017	19	8
1	1.1	1	N	1	7	0.5	0.5	1.65	0	0.3	9.95	9	11	2017	21	6	9	11	2017	21	13
1	5.78	1	N	1	21.5	0	0.5	4.46	0	0.3	26.76	1	6	2017	8	44	1	6	2017	9	6
5	2.79	1	N	2	15.5	1	0.5	0	0	0.3	17.3	30	3	2017	17	1	30	3	2017	17	23
1	2.72	1	N	1	11	0	0.5	2.36	0	0.3	14.16	16	1	2017	12	1	16	1	2017	12	10
1	1.2	1	N	1	7.5	0.5	0.5	2.2	0	0.3	11	6	1	2017	21	17	6	1	2017	21	27
3	2.27	1	N	1	11	0	0.5	1	0	0.3	12.8	8	11	2017	7	39	8	11	2017	7	53
1	2	1	N	2	9	0	0.5	0	0	0.3	9.8	4	11	2017	9	36	4	11	2017	9	45
2	3	1	N	1	14	0.5	0.5	1.53	0	0.3	16.83	29	10	2017	2	28	29	10	2017	2	45
1	10.72	1	N	1	32	0	0.5	11.57	5.76	0.3	50.13	6	8	2017	10	31	6	8	2017	10	59
1	3.9	1	N	1	13.5	0	0.5	2.85	0	0.3	17.15	2	12	2017	13	15	2	12	2017	13	25
1	1.24	1	N	1	6.5	0.5	0.5	1.95	0	0.3	9.75	22	1	2017	2	40	22	1	2017	2	45
